acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,direction
-0.076494,0.592798,0.769454,0.022825,-0.018964,-0.00695,left
-0.075518,0.59292,0.769454,0.02497,-0.02128,-0.006178,left
-0.076067,0.593957,0.769149,0.030033,-0.025313,-0.003347,left
-0.076494,0.592615,0.769942,0.029518,-0.027802,-0.005148,left
-0.075213,0.592554,0.769698,0.029518,-0.02334,-0.005492,left
-0.075213,0.592737,0.76982,0.025142,-0.023426,-0.005921,left
-0.075396,0.591822,0.770064,0.031063,-0.024713,-0.005663,left
-0.075945,0.591883,0.770064,0.031663,-0.025313,-0.005749,left
-0.075457,0.592249,0.770308,0.022997,-0.025742,-0.006264,left
-0.075762,0.589809,0.771528,0.032264,-0.021023,-0.005063,left
-0.076067,0.590724,0.76921,0.029604,-0.02128,-0.003604,left
-0.076555,0.590724,0.768661,0.029947,-0.018535,-0.003947,left
-0.075884,0.592066,0.768356,0.030719,-0.022911,-0.002917,left
-0.074786,0.590419,0.76982,0.031749,-0.026343,-0.00429,left
-0.074298,0.590541,0.769881,0.026858,-0.026,-0.004977,left
-0.074115,0.590358,0.769576,0.026858,-0.027201,-0.00429,left
-0.07564,0.589504,0.769576,0.024884,-0.023254,-0.005406,left
-0.074298,0.590541,0.768173,0.028832,-0.026429,-0.004548,left
-0.075579,0.589077,0.769637,0.024627,-0.043505,-0.006521,left
-0.076494,0.591761,0.768173,0.030719,-0.023168,-0.005406,left
-0.085705,0.711016,0.66185,0.038099,-0.024284,-0.00103,left
-0.083509,0.708271,0.66429,0.040931,-0.018449,0.020594,left
-0.084912,0.706685,0.665937,0.02969,-0.015703,-0.003604,left
-0.084241,0.70516,0.667584,0.031749,-0.028917,-0.007036,left
-0.086498,0.704245,0.668621,0.013644,-0.02866,-0.009868,left
