acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,direction
-0.872422,-0.07259,0.479521,0.017076,-0.001287,-0.00429,down
-0.871751,-0.072895,0.479948,0.031406,-0.023769,-0.011756,down
-0.8723,-0.070638,0.480985,0.035181,-0.024198,-0.021795,down
-0.874008,-0.069418,0.482571,0.032178,-0.000601,0.001116,down
-0.873398,-0.068198,0.481717,0.021023,-0.022396,-0.021624,down
-0.873581,-0.068137,0.479765,0.012442,-0.018277,-0.002145,down
-0.872666,-0.068015,0.479826,0.024455,-0.030033,-0.004033,down
-0.870958,-0.068991,0.480314,0.018363,-0.026257,-0.006865,down
-0.871141,-0.070089,0.482266,0.018706,-0.029003,-0.000858,down
-0.873642,-0.06954,0.479155,0.013815,-0.041445,-0.021195,down
-0.957517,-0.05673,0.288469,0.027201,-0.027716,-0.00695,down
-0.956846,-0.05612,0.288042,0.017505,-0.02394,-0.004033,down
-0.957456,-0.057279,0.288713,-0.004205,-0.02068,-0.002746,down
-0.956114,-0.056913,0.289262,0.037069,-0.005406,-0.01064,down
-0.957761,-0.056913,0.290421,0.050369,-0.020508,-0.003003,down
-0.95526,-0.055937,0.288957,0.034838,-0.025742,-0.0127,down
-0.956541,-0.055449,0.290726,0.042218,-0.030805,-0.008838,down
-0.957273,-0.054412,0.289994,0.033637,-0.028059,-0.001459,down
-0.957395,-0.054168,0.290421,0.029947,-0.031148,0.003776,down
-0.958005,-0.053985,0.288774,0.005749,-0.018964,0.005234,down
-0.962519,-0.054961,0.273158,0.038356,-0.023855,0.001802,down
-0.963678,-0.055327,0.273097,0.092501,-0.034495,0.014073,down
-0.962214,-0.057889,0.272426,0.039901,-0.030548,-0.010211,down
-0.96075,-0.056059,0.272792,0.000944,-0.02394,-0.016904,down
-0.967155,-0.053131,0.267363,0.050713,-0.011241,0.034924,down
-0.96319,-0.059536,0.271755,-0.000858,-0.012271,-0.008838,down
-0.962824,-0.053863,0.270718,0.051485,-0.026429,0.005921,down
-0.964532,-0.051179,0.271023,0.029346,-0.016733,0.007465,down
