acc_x,acc_y,acc_z,gy_x,gy_y,gy_z,pitch,roll,yaw,direction,trainable
-1.0142,0.0886,0.4292,0.5009,-3.1976,0.4904,136.3234,47.4604,11.8799,up,train
-0.409,0.1187,0.9336,-0.1607,-2.2688,0.0796,133.1464,19.0656,5.2111,up,train
-0.0768,0.1857,0.9626,-0.1085,-1.5984,0.21,134.4884,358.515,4.3317,up,train
0.1692,0.0658,0.9602,-0.1085,-0.4426,0.0826,136.4619,350.9869,3.0296,up,train
0.193,0.0376,0.9819,0.073,0.3927,0.006,137.5465,352.7028,3.2111,up,train
-0.0027,0.0869,0.9477,-0.0257,1.1093,0.0112,138.4111,4.9781,5.5968,up,train
-0.2027,0.0607,0.9543,-0.0846,0.6071,0.0267,139.718,13.3133,6.1487,up,train
-0.2673,0.0539,0.9239,-0.044,0.5583,-0.0438,140.1013,18.9345,5.0762,up,train
-0.3535,0.043,0.9158,0.0271,0.3475,-0.0029,140.619,22.8248,5.6199,up,train
-0.4354,0.0507,0.8444,0.0284,0.3628,-0.0227,140.8728,28.4707,6.0709,up,train
-0.4932,0.0442,0.8288,-0.2343,0.2095,0.0173,140.9197,30.9333,3.6761,up,train
-0.5541,0.0024,0.8103,0.0384,0.4343,0.0518,142.0653,36.5806,2.3141,up,train
-0.6312,0.026,0.6872,0.1328,0.2644,-0.0029,142.2381,41.0119,3.8828,up,train
-0.6995,0.0388,0.6597,0.054,0.8606,-0.0313,142.4701,51.2149,5.463,up,train
-0.8,0.0532,0.5196,0.087,0.7317,0.0108,143.822,60.5289,7.472,up,train
-0.913,0.0376,0.3568,0.1683,0.2889,-0.0502,142.0019,67.5833,11.2116,up,train
-0.9111,0.0622,0.3373,0.0219,0.1956,0.024,143.1625,69.5691,13.4744,up,train
-0.9609,0.1182,0.3889,0.09,-1.6117,0.036,136.9359,57.9892,9.8197,up,train
-0.5499,0.0675,0.7628,-0.2258,-1.8059,0.0888,135.4212,33.9717,5.3549,up,train
-0.3271,0.1127,0.9073,-0.2011,-1.5524,0.1664,136.1099,16.8107,4.9166,up,train
-0.057,0.0782,0.9524,-0.2173,-1.1813,0.1685,137.0847,1.8278,5.2789,up,train
0.1467,0.0612,0.9777,-0.1168,-0.3123,0.0466,137.5951,355.1225,4.7803,up,train
0.1186,0.0357,0.9962,0.4034,1.0261,-0.0719,138.5314,3.2024,7.048,up,train
-0.0881,0.0743,0.9704,-0.0731,1.8217,-0.0202,140.6999,18.9114,6.803,up,train
-0.367,0.0685,0.8854,-0.1531,1.2738,-0.0532,141.7478,31.4904,6.2529,up,train
-0.6045,0.0384,0.8369,0.0802,1.6116,-0.045,143.4357,46.3629,8.0511,up,train
-0.8499,0.0624,0.4772,-0.0304,1.0768,0.0488,146.6115,61.3489,12.1379,up,train
-0.9044,0.0284,0.3702,0.0885,0.454,-0.0578,147.3468,68.1369,14.507,up,train
-0.9313,0.0296,0.4097,0.0921,-0.8221,0.0476,142.425,60.877,10.8771,up,train
-0.7477,0.1231,0.6166,-0.2686,-1.3636,0.1218,139.8561,41.1637,8.8505,up,train
-0.5058,0.0442,0.7879,0.0316,-0.7348,-0.0273,138.2965,30.451,7.728,up,train
-0.3974,0.0498,0.9041,0.0292,-0.7919,0.0738,138.4948,20.6732,7.2195,up,train
-0.2093,0.0306,0.9667,0.0579,-0.7073,-0.1076,137.0757,10.4024,6.6308,up,train
-0.0133,0.0549,1.0187,-0.0093,-0.8081,0.109,138.4219,0.071,4.7409,up,train
0.0478,0.0245,0.9675,-0.0441,-0.1841,0.024,139.0781,357.1262,3.7087,up,train
0.0541,0.0177,0.9804,0.104,0.6104,0.0118,140.6373,1.6279,3.5803,up,train
-0.1451,0.0515,0.9675,0.0155,1.0212,0.0491,142.3143,14.1017,2.6514,up,train
-0.3954,0.0413,0.8698,-0.1537,1.5028,0.0415,143.2756,30.6839,2.051,up,train
-0.6558,0.0393,0.7094,0.0918,1.5383,-0.0697,141.0924,48.4673,1.4488,up,train
-0.8402,0.0228,0.5059,0.0527,1.056,-0.0184,139.6332,63.0931,359.8751,up,train
-0.9313,0.0012,0.3153,0.0663,0.1028,0.0411,138.4222,68.904,0.9615,up,train
-0.9459,0.0138,0.369,0.04,-1.2942,0.0301,136.908,56.7647,1.0758,up,train
-0.6985,0.0354,0.6714,-0.1268,-1.7444,0.2274,136.8634,32.4682,3.8704,up,train
-0.3579,0.0906,0.9112,0.0183,-1.2616,0.1703,138.3764,14.1952,4.9523,up,train
-0.1464,0.068,0.9607,0.0598,-0.9112,0.0514,138.9215,4.9535,5.9408,up,train
0.0162,0.0891,0.9848,-0.1347,-0.9296,0.1247,139.6893,353.1946,4.6446,up,train
0.1634,0.0444,0.9811,0.1591,0.0775,0.0041,139.4391,353.9042,6.3101,up,train
0.1263,0.0495,0.9992,0.0727,0.619,-0.0545,140.0121,2.0123,5.7611,up,train
-0.0765,0.0352,0.9843,-0.0684,1.1449,-0.0103,141.0553,15.7514,3.7985,up,train
-0.3717,0.0488,0.9553,0.1426,0.9052,0.0249,141.7458,29.1109,4.7423,up,train
-0.5924,-0.0005,0.774,-0.2322,1.3423,0.0099,143.7656,47.6431,2.6762,up,train
-0.8173,-0.0002,0.5335,0.2046,1.4162,0.0704,146.0952,65.93,6.5691,up,train
-0.9444,0.0199,0.3273,-0.0165,0.4687,0.012,145.3344,72.4324,7.4157,up,train
-0.9496,0.0306,0.3015,-0.0016,-0.5844,0.089,144.6533,69.3043,7.6692,up,train
-0.6595,0.0435,0.6945,0.0015,-2.2539,0.2252,145.2092,42.8521,3.3994,up,train
-0.4399,0.0714,0.889,-0.0962,-0.2371,0.1974,147.5181,31.6863,3.4609,up,train
-0.1933,0.0692,0.9755,-0.2453,-1.6986,-0.0313,146.7724,8.7616,0.4179,up,train
0.0696,0.1161,0.9538,-0.1207,-0.8853,0.0279,146.7283,355.8908,0.7005,up,train
0.1006,0.1119,0.9066,-0.4166,2.3297,-0.0261,146.0237,10.7111,1.0065,up,train
-0.5986,0.0573,0.9282,-0.1402,1.2329,-0.0423,144.2324,34.1972,0.7204,up,train
-0.6351,-0.0256,0.7345,-0.0498,1.1144,0.173,145.1423,43.0198,0.0593,up,train
-0.7837,0.0027,0.5132,-0.3125,1.1898,-0.0506,144.0122,57.7539,357.9304,up,train
-0.9093,-0.008,0.3712,0.0629,0.9357,0.1415,144.3384,69.1699,359.3658,up,train
-0.9938,0.0007,0.309,-0.0379,-1.2924,-0.061,142.7696,58.3159,359.3284,up,train
-0.7625,0.0415,0.5508,0.2984,-1.6308,0.1049,142.1444,39.1765,2.9237,up,train
-0.527,0.0566,0.8322,0.1475,-1.9998,0.261,142.3656,14.2622,5.4561,up,train
-0.1209,0.067,0.9777,-0.0116,-0.954,-0.0689,141.1305,359.0684,4.9276,up,train
0.0121,0.0675,0.9921,-0.1579,-0.6666,0.0945,141.5295,350.7737,3.2533,up,train
0.0618,0.0461,0.9743,0.2132,0.7732,-0.0154,142.5078,357.456,7.355,up,train
-0.274,0.0605,0.9548,0.3341,1.2561,-0.0115,145.3487,16.8154,9.583,up,train
-0.4078,0.0255,0.8512,0.0846,1.3102,-0.0555,147.6018,29.4935,10.6152,up,train
-0.7361,0.0779,0.6802,0.2132,1.5328,-0.0805,150.9304,48.7186,15.6066,up,train
-0.8326,0.0544,0.4092,-0.0162,0.7705,0.1431,157.6832,58.3033,21.1749,up,train
-0.9555,0.0903,0.2678,-0.0272,0.3035,0.0841,158.9135,60.8102,24.506,up,train
-0.9703,0.0821,0.356,0.2129,-2.107,0.1696,148.4369,40.556,22.9569,up,train
-0.6114,0.1204,0.717,0.0177,-1.0013,0.1409,142.6207,24.8713,19.2348,up,train
-0.3626,0.1785,0.9158,-0.2789,-1.3703,-0.0145,139.5406,10.4582,13.2059,up,train
-0.0452,0.0959,0.9894,-0.106,-1.3437,-0.0115,136.9106,353.8349,11.3928,up,train
0.128,0.1204,0.9819,-0.0929,0.4727,-0.0897,136.7899,353.9024,9.4114,up,train
0.0412,0.0833,0.9507,-0.1818,-0.1031,0.0659,138.1095,355.1522,7.2744,up,train
0.081,0.1059,0.9665,0.1434,0.319,0.0457,138.9289,355.8493,9.5429,up,train
-0.1456,0.118,0.9231,-0.2481,1.8373,0.031,142.0609,15.88,10.6287,up,train
-0.4581,0.0818,0.8088,-0.7066,2.0032,0.163,147.8578,34.1583,9.4519,up,train
-0.7761,0.0517,0.6,0.2018,1.5032,-0.0517,149.7456,54.9711,10.8297,up,train
-1.0686,0.0986,0.4711,-0.1171,0.5967,0.1022,156.3529,63.9133,17.0409,up,train
-1.0101,0.0799,0.356,0.0711,0.126,-0.06,155.2686,67.9773,17.7242,up,train
-0.8968,0.01,0.3263,0.0228,-1.2986,0.031,148.1464,57.4434,11.6319,up,train
-0.5458,0.0512,0.8239,0.0955,-3.6568,0.1819,142.8237,19.641,7.0028,up,train
0.1052,0.0741,0.987,0.3145,-2.3004,0.3331,141.958,349.5622,5.8108,up,train
0.2558,0.0876,0.9136,0.0555,0.0365,-0.22,142.2593,348.7758,8.0101,up,train
0.3191,0.0418,0.9667,0.0463,0.2158,-0.0487,142.3022,353.0312,8.2227,up,train
0.1869,0.0617,0.936,-0.0441,0.5279,-0.052,141.7627,356.623,8.6405,up,train
-0.0439,-0.027,0.9928,-0.2897,2.3636,-0.5233,137.9484,20.9355,4.5529,up,train
-0.5406,0.0121,0.7913,-0.1299,1.2103,0.0469,141.5703,41.733,6.9592,up,train
-0.8035,-0.0154,0.636,0.1932,1.1083,0.1581,151.2543,60.3814,15.8464,up,train
-0.8943,-0.0403,0.4101,-0.0496,0.6156,-0.0145,152.7375,67.6629,18.421,up,train
-0.9414,0.0114,0.3205,0.1996,0.5151,0.1251,161.1028,72.825,29.4536,up,train
-0.9503,-0.0029,0.272,-0.1427,-0.5463,0.0332,156.2194,70.4575,24.5693,up,train
-0.9093,0.0129,0.5308,0.3426,-2.2249,0.1569,144.6704,56.0281,13.129,up,train
-0.4297,0.052,0.8841,0.006,-2.0405,0.163,142.5443,29.8851,10.025,up,train
-0.1074,0.1122,0.9472,-0.1479,-1.4107,-0.0933,139.5331,13.1348,7.4867,up,train
0.0504,0.0935,0.9309,0.3157,-1.1348,0.1929,140.4571,1.4202,11.2451,up,train
0.2635,0.1122,0.9497,-0.2096,-1.0457,0.2363,141.5992,348.802,9.6732,up,train
0.3491,0.1148,0.9465,0.1535,0.1852,-0.0496,141.436,348.9261,11.7389,up,train
0.2589,0.0813,0.9382,0.3307,1.2756,-0.2793,141.6712,358.0286,13.4873,up,train
-0.0471,0.1056,0.8988,-0.0826,1.9409,-0.1522,144.2667,15.4328,14.6747,up,train
-0.4655,0.1335,0.9056,0.1935,2.0224,-0.2872,150.3787,38.1358,23.1898,up,train
-0.7899,0.0381,0.6565,-0.0337,0.9222,0.0484,155.2122,49.0472,22.1759,up,train
-0.8713,0.0219,0.4306,-0.005,0.6828,-0.1336,157.5937,59.682,23.7747,up,train
-0.9274,0.0456,0.3385,0.005,-0.2363,-0.0038,154.5523,59.7283,22.4301,up,train
-0.8812,0.0097,0.5413,0.1837,-2.8035,0.4461,145.8288,32.0386,18.3158,up,train
-0.3046,0.0772,0.8829,-0.0151,-1.5873,-0.0164,139.7446,9.2965,14.044,up,train
-0.0183,0.1241,0.9741,0.0698,-1.4993,0.3056,138.966,350.8209,13.261,up,train
0.2548,0.092,0.9526,0.141,-0.5894,0.0261,137.8893,343.3626,13.9015,up,train
0.3295,0.0699,0.9351,0.0852,0.0997,-0.02,138.7073,344.7279,13.7893,up,train
0.2635,0.0959,0.9304,-0.003,0.866,-0.1082,140.0241,353.8376,13.2584,up,train
0.1093,0.135,0.9338,-0.0843,1.6437,-0.0395,141.6195,7.3169,12.9576,up,train
-0.2071,0.0765,0.9129,-0.2263,1.7222,-0.1987,143.8663,24.3687,13.4671,up,train
-0.569,0.0396,0.6726,0.0113,2.4552,-0.1767,148.8461,53.0363,15.9227,up,train
-0.8777,0.0265,0.4545,-0.0321,0.4284,-0.0307,153.2809,62.1488,21.872,up,train
-0.8903,0.0354,0.4479,0.0847,0.1349,0.0348,154.7345,64.379,23.1724,up,train
-0.9234,0.0439,0.4253,-0.0635,-0.4732,-0.0153,150.8044,60.8933,20.3137,up,train
-0.7637,0.0561,0.6173,-0.0992,-1.4298,0.1267,144.1286,43.9272,14.0539,up,train
-0.5374,0.0503,0.8339,0.2245,-1.1067,0.0809,140.5193,30.4368,12.9502,up,train
-0.3271,0.0893,0.8997,-0.124,-0.7469,0.1609,140.0276,18.5985,11.0383,up,train
-0.1767,0.0901,0.9521,-0.1536,-1.0105,0.1774,140.7015,5.8725,8.925,up,train
0.0041,0.0607,1.0084,0.066,-0.8205,0.0482,140.6644,358.5317,8.3894,up,train
0.1481,0.0682,0.8822,0.0312,-0.2744,0.1032,142.3816,354.2509,8.062,up,train
0.224,0.0908,0.9641,-0.0934,0.2411,-0.0811,142.2165,354.174,7.9337,up,train
0.1295,0.1209,0.9563,0.0618,0.6263,-0.0304,142.7056,359.4504,8.3283,up,train
0.0465,0.0716,1.0033,0.0887,0.6226,-0.1007,143.1898,8.1326,7.1064,up,train
-0.0923,0.1263,0.9787,0.0316,0.5505,-0.116,143.1659,13.9893,6.8801,up,train
-0.2439,0.1508,0.9541,0.1614,0.6565,-0.1028,142.7346,21.6587,8.4049,up,train
-0.3927,0.1622,0.871,-0.0393,0.7439,-0.064,142.8737,30.6813,9.2805,up,train
-0.4803,0.1428,0.8327,0.0187,0.411,-0.0497,142.6627,34.8863,9.1722,up,train
-0.5751,0.1314,0.7786,-0.0081,0.5655,-0.0946,142.6213,41.6395,8.9269,up,train
-0.7037,0.1044,0.697,-0.01,0.8935,-0.1141,142.8742,52.7216,7.6213,up,train
-0.858,0.1034,0.4996,0.0429,0.6657,-0.0921,140.9848,62.2264,7.4761,up,train
-0.9029,0.0656,0.3665,-0.0094,0.472,-0.0399,140.9765,68.9342,8.5794,up,train
-0.9313,0.0588,0.3075,0.1097,0.1131,-0.0458,139.7187,72.6064,9.0581,up,train
-0.9404,0.0792,0.4396,-0.1129,-1.8209,0.2092,138.4277,52.574,8.6196,up,train
-0.4976,0.1059,0.9185,0.9814,-3.2152,0.2355,138.2328,21.5861,11.6185,up,train
-0.0977,0.1743,0.9624,-0.0873,-0.8622,0.1512,136.9051,5.0963,11.8506,up,train
0.1523,0.1391,0.9706,-0.134,-0.2275,0.0458,138.027,357.8134,9.6662,up,train
0.1287,0.1197,0.9472,-0.2215,0.3802,0.0379,139.0205,358.9987,7.9704,up,train
-0.0388,0.1333,0.9692,-0.1589,1.2336,-0.0751,140.3585,12.0963,7.9061,up,train
-0.3991,0.034,0.8927,0.0967,1.3511,-0.0033,143.0539,29.4127,9.2496,up,train
-0.6726,0.024,0.6816,0.0509,1.4651,0.0932,148.2726,46.8567,13.8652,up,train
-0.8844,0.0862,0.4733,0.1251,1.0448,-0.1282,149.898,60.8451,17.1022,up,train
-0.9108,0.0464,0.2642,-0.0019,0.6838,-0.0033,153.9573,68.2685,22.839,up,train
-0.9994,0.0495,0.2227,0.0506,-0.3458,0.0227,152.8822,68.0376,23.8451,up,train
-0.7536,0.0993,0.5637,0.119,-3.0926,0.3648,139.6913,33.1418,15.095,up,train
-0.2547,0.1581,0.9126,-0.0499,-2.1225,0.2273,135.2907,4.2506,13.6652,up,train
0.1139,0.1299,0.8924,-0.1238,-0.8248,0.0245,131.7147,350.147,14.1994,up,train
0.2354,0.118,0.9792,-0.08,-0.1466,0.0415,131.8694,346.1376,12.138,up,train
0.0812,0.1049,0.955,-0.1001,2.0891,-0.0578,136.6735,10.3224,9.7603,up,train
-0.3295,0.0063,0.9109,-0.1829,1.9398,-0.1191,138.7565,30.0776,7.9241,up,train
-0.642,-0.0463,0.7023,-0.1295,1.8133,0.098,141.095,51.9941,4.9597,up,train
-0.796,-0.0116,0.5958,-0.1295,1.1744,0.1111,143.5554,63.1027,4.8733,up,train
-0.8758,-0.0253,0.3563,0.1515,0.8601,0.1102,147.8201,72.5847,11.6488,up,train
-0.9641,0.0168,0.2773,0.1576,0.0507,-0.0413,148.8032,75.9443,15.0496,up,train
-0.8528,0.0388,0.4235,-0.2064,-2.1445,0.084,139.1765,51.4767,6.6032,up,train
-0.5122,0.0495,0.7957,0.0798,-1.6585,0.175,138.126,27.0693,6.5352,up,train
-0.1792,0.059,0.9482,0.0254,-1.3726,0.2397,139.8997,8.9155,5.8994,up,train
0.0468,0.1102,0.986,-0.0836,-1.2373,-0.0165,138.001,355,3.7582,up,train
0.1666,0.0857,0.975,0.0798,-0.1185,0.1209,140.0964,352.7187,4.8852,up,train
0.1995,0.0454,0.984,0.0322,0.1846,-0.0039,140.47,352.7238,3.8007,up,train
0.0434,0.0743,0.9794,0.0417,1.2896,-0.0699,140.7192,8.588,3.3676,up,train
-0.236,0.0792,0.8988,-0.4965,1.5813,-0.1526,139.6309,25.4733,359.789,up,train
-0.5699,-0.0314,0.7584,-0.1623,1.7624,-0.2788,134.6983,46.102,355.2775,up,train
-0.8234,0.0204,0.5371,0.0163,0.9668,-0.1022,127.8345,58.5332,350.4991,up,train
-0.9155,0.0092,0.3758,0.0924,0.6879,0.0713,125.0257,66.8971,350.8444,up,train
-0.9434,0.0294,0.375,0.1119,-0.7989,0.1253,124.896,61.9572,352.7747,up,train
-0.6568,0.0777,0.6738,0.1819,-2.397,0.3687,133.147,33.5959,1.9317,up,train
-0.1928,0.1141,0.947,-0.1275,-2.1997,0.3859,137.5725,7.108,0.0076,up,train
0.072,0.1151,0.9685,-0.0557,-0.9394,0.0936,138.5925,352.3411,2.2488,up,train
0.1777,0.0721,0.9631,0.0421,0.2059,0.0874,139.1843,353.2936,2.3454,up,train
0.0245,0.0697,0.9292,-0.0379,1.0578,-0.1084,138.7611,0.7016,2.5096,up,train
-0.1933,0.0614,0.9872,0.2245,0.6225,0.0501,139.3483,7.5293,2.3154,up,train
-0.3211,0.0588,0.9056,0.051,1.2343,-0.1032,139.4969,22.4092,2.4827,up,train
-0.642,0.085,0.7606,-0.0452,1.7551,-0.0846,139.1603,43.6282,2.9064,up,train
-0.8745,0.0279,0.4525,-0.0324,0.9997,-0.0788,136.8483,59.3247,1.4557,up,train
-0.9622,-0.0031,0.2666,0.0736,0.2829,-0.0201,137.0867,69.007,3.546,up,train
-1.0113,0.0595,0.2145,0.0107,-1.2168,0.1237,136.2625,62.4287,5.5933,up,train
-0.6373,0.1165,0.6097,-0.3173,-2.1126,0.1689,135.7023,30.1619,3.7571,up,train
-0.3466,0.0925,0.8917,-0.0715,-1.5393,0.2487,137.5806,9.7571,4.0603,up,train
-0.0711,0.1229,0.9533,-0.059,-1.4364,0.1818,138.6595,354.2004,4.9599,up,train
0.2121,0.1029,0.987,-0.0021,-0.5057,0.0358,139.8407,345.1692,3.3084,up,train
0.2141,0.0869,0.9555,0.1267,-0.0465,0.0634,140.8474,346.7818,4.6748,up,train
0.2808,0.0447,1.0023,0.2101,0.3179,-0.0093,143.0886,347.2748,4.117,up,train
0.0349,0.1095,0.9368,0.1115,1.4599,-0.4958,140.5438,3.5474,7.1701,up,train
-0.4979,0.0663,0.83,-0.3061,2.1728,-0.0606,142.1514,30.4886,6.3133,up,train
-0.8585,0.0085,0.5062,0.0165,1.7598,-0.1721,140.7237,55.0036,6.8151,up,train
-0.9234,-0.0017,0.3239,0.0317,-0.0572,0.0115,138.8946,57.5752,6.8821,up,train
-0.896,-0.0022,0.4655,0.433,-2.1164,0.2482,136.7414,38.4308,7.8322,up,train
-0.4201,0.0104,0.8676,0.2052,-2.3363,0.0894,136.4138,8.5301,8.9968,up,train
-0.0365,0.0699,0.9658,-0.11,-1.9781,-0.1501,133.63,344.867,5.5955,up,train
0.2565,0.0556,1.0294,0.2095,0.3732,0.1102,134.4704,344.3303,4.3018,up,train
0.1944,0.0779,0.9221,-0.0596,-0.1821,0.1609,135.9823,342.0241,3.2566,up,train
0.1256,0.1428,0.9789,0.0231,1.5598,-0.1482,135.2099,356.1213,4.5262,up,train
-0.4295,0.0626,0.9507,-0.5599,2.685,0.0085,136.3096,31.5432,358.5523,up,train
-0.7968,0.0838,0.5508,-0.027,1.4886,-0.2148,130.4973,54.5634,356.3404,up,train
-0.9525,0.0136,0.3465,0.0714,0.838,-0.0371,125.6294,69.5839,351.9722,up,train
-0.9325,0.0279,0.3,-0.0621,-0.3122,0.0204,126.6965,67.708,352.5882,up,train
-0.8777,0.0403,0.5895,0.273,-3.4386,0.2522,133.5328,31.1323,2.5004,up,train
-0.2871,0.0592,0.8174,0.0457,-1.7487,0.1569,133.6251,8.4537,2.4071,up,train
-0.0044,0.066,0.9733,-0.0343,-0.9158,0.2525,135.6066,354.65,1.688,up,train
0.25,0.0714,0.9568,-0.1488,-0.3556,-0.008,137.0967,347.5259,359.4626,up,train
0.1324,0.0665,1.0028,-0.1552,1.0094,-0.121,136.3597,1.4192,359.0118,up,train
-0.1498,0.049,0.948,0.043,1.8625,0.0866,136.2937,19.6255,0.5824,up,train
-0.5808,0.0209,0.8861,0.0326,1.2849,0.0369,138.1198,43.2519,357.4066,up,train
-0.779,0.0347,0.6214,0.0473,0.9385,-0.0758,136.2706,57.6958,357.1648,up,train
-0.8842,0.0308,0.4233,0.1835,1.1569,-0.1776,126.0585,73.9167,349.6722,up,train
-0.9266,0.0255,0.2664,-0.0003,-0.2172,-0.0037,122.9748,71.9221,348.1795,up,train
-0.8664,-0.007,0.581,0.227,-3.1133,-0.3248,127.1428,40.3162,352.179,up,train
-0.3441,0.0228,0.9346,0.4001,-2.2031,0.2782,132.8533,14.4648,357.916,up,train
0.0504,0.0605,0.9843,-0.116,-1.091,0.1484,136.2844,1.2572,356.3391,up,train
0.1542,0.0381,0.9792,0.0994,-0.0692,-0.1333,136.0735,358.3732,357.5049,up,train
0.1663,0.0699,0.9801,-0.1996,0.2405,0.0408,136.4449,358.3091,356.4023,up,train
-0.0657,0.0051,0.8339,-0.4088,1.527,-0.3319,132.1997,18.3623,356.2106,up,train
-0.3964,0.0367,1.0106,0.0115,1.1312,0.0682,128.4338,36.4955,350.7708,up,train
-0.6398,-0.0007,0.6241,0.3829,0.4006,-0.2033,123.9729,44.2673,352.3938,up,train
-0.7501,-0.0019,0.5488,-0.0667,0.9235,0.0194,121.0945,55.0259,351.9349,up,train
-0.8358,-0.001,0.4974,0.006,1.1013,0.0847,116.0151,69.3806,346.5002,up,train
-0.9654,0.0274,0.4881,0.0161,-1.2145,0.0527,124.198,60.7299,353.5016,up,train
-0.5556,0.0449,0.8602,-0.1202,-2.5713,0.3132,132.4996,30.5095,358.0063,up,train
-0.1893,0.0952,0.985,-0.0044,-2.2524,0.5331,137.5071,5.9515,1.3178,up,train
0.2247,0.0486,1.0072,-0.2802,-0.5136,0.0258,139.4082,354.4974,357.1946,up,train
0.096,0.0716,0.9992,0.0301,1.9329,-0.1159,137.6849,13.3607,355.9038,up,train
-0.3972,0.0335,0.8722,0.1141,2.0676,-0.0338,135.2905,39.4053,355.7475,up,train
-0.7526,0.0517,0.7457,0.2528,1.9381,-0.1312,128.981,60.2718,350.5023,up,train
-0.8637,0.0779,0.4192,0.0683,1.1535,-0.0148,121.3321,71.4839,346.9288,up,train
-0.9935,0.1005,0.2357,0.1156,0.422,-0.0704,107.2978,78.7255,336.5983,up,train
-0.9644,0.1158,0.3763,-0.0725,-2.5768,0.2326,127.5909,50.472,357.9948,up,train
-0.5596,0.1379,0.794,-0.1116,-1.6629,0.0997,131.9581,27.0671,359.4101,up,train
-0.1637,0.0709,0.9982,-0.1629,-2.0096,0.0875,135.3283,1.8032,354.6427,up,train
0.1947,-0.0188,0.9899,0.1957,-0.385,-0.0493,137.1144,352.2578,354.7827,up,train
0.1523,0.0228,0.9733,0.2008,0.7503,-0.0011,137.886,358.9968,357.7256,up,train
-0.1474,0.0694,0.9843,0.0631,1.6978,-0.1645,135.5176,20.5866,358.2767,up,train
-0.5102,0.0614,0.8627,-0.0319,2.0023,-0.097,134.7036,42.7715,358.2407,up,train
-0.7916,0.0206,0.4369,0.4253,1.8151,-0.0719,133.9727,66.4334,2.5983,up,train
-0.9752,0.0668,0.3039,-0.0903,0.0239,0.041,135.2779,69.7095,4.8564,up,train
-0.9461,0.0478,0.3836,0.3745,-2.1724,0.1275,131.5199,53.3019,3.6227,up,train
-0.4097,0.0881,0.811,-0.434,-2.8358,0.2515,134.7825,13.1985,3.0056,up,train
0.0359,0.0325,0.9831,0.0172,-0.7937,0.0863,138.1136,357.5651,0.0279,up,train
0.1144,0.0578,0.986,0.0978,0.6849,-0.0292,138.6624,1.343,359.9606,up,train
-0.1723,0.1008,0.9044,0.0938,1.9524,-0.0289,140.1756,22.506,3.1195,up,train
-0.6393,0.05,0.7547,0.2383,2.271,-0.1776,140.8767,49.9438,8.0943,up,train
-0.9283,0.0524,0.4201,0.0208,1.1638,-0.0066,143.8383,66.4422,12.3121,up,train
-0.9585,0.0391,0.2318,0.151,0.5416,-0.0854,144.4762,73.6307,15.4752,up,train
-1.011,0.0551,0.2603,-0.0708,-1.4421,0.0316,138.9563,64.9329,10.3591,up,train
-0.5828,0.1129,0.7455,-0.0653,-3.6428,0.5936,138.9154,20.9391,7.9935,up,train
0.1047,0.0605,0.8936,-0.5977,-1.6666,0.0325,140.5247,353.8841,359.8145,up,train
0.1714,0.1044,0.9597,0.3061,1.0526,0.0627,142.9432,2.8264,3.8363,up,train
-0.2355,0.0852,0.9753,0.0163,2.4167,-0.0765,144.0916,32.4465,6.0004,up,train
-0.6462,0.0886,0.7888,0.0224,1.286,0.0417,145.0687,49.4308,7.3147,up,train
-0.7153,0.0461,0.5442,-0.1737,1.3553,-0.0045,147.8837,63.4306,10.9843,up,train
-0.9715,0.0515,0.2522,0.0294,1.4103,-0.1926,167.9134,80.7355,33.787,up,train
-1.0002,0.0168,0.0582,0.1087,-0.0392,0.0915,173.2474,84.3508,42.227,up,train
-0.9126,0.0155,0.272,0.1384,-2.1567,0.2503,140.4604,59.8967,14.4131,up,train
-0.6139,0.1564,0.7552,0.0452,-3.0663,0.528,135.6055,23.0897,13.1717,up,train
0.0179,0.0918,0.9716,-0.2058,-1.1653,0.1688,136.7179,1.5683,8.3583,up,train
0.0878,0.1017,1.0101,-0.0509,0.1697,-0.0111,137.3185,0.3342,6.6626,up,train
-0.2456,0.0493,0.8797,-0.2689,2.6263,-0.0639,140.0543,32.6268,1.9267,up,train
-0.7282,-0.008,0.6665,-0.0997,2.2167,-0.1604,134.472,61.6579,355.5105,up,train
-0.9614,0.0138,0.259,0.2167,1.2799,-0.0202,113.3667,80.8751,337.4799,up,train
-1.0616,-0.0545,0.1777,0.1785,-1.7753,-0.1076,122.2185,70.4705,347.2831,up,train
-0.586,0.0568,0.7016,-0.0176,-2.87,0.524,138.9884,33.9475,1.1411,up,train
-0.1108,0.1226,0.9531,-0.0365,-1.7866,0.1978,142.2595,6.8976,2.5535,up,train
0.0897,0.1022,1.024,0.0252,-0.5301,0.0143,142.844,0.4581,2.4231,up,train
0.1598,0.0592,0.9492,0.1645,0.2384,0.0134,143.0381,1.4232,3.8142,up,train
-0.0069,0.1122,0.9992,0.1852,1.4803,0.0778,143.7424,18.0635,5.7719,up,train
-0.4105,0.0595,0.8556,-0.2592,2.1806,-0.1296,142.8534,44.678,1.2119,up,train
-0.781,0.0206,0.6151,0.0783,1.6556,0.05,146.5126,66.0744,6.1985,up,train
-0.9493,0.0461,0.3261,0.0964,0.903,0.0283,149.537,78.735,11.6503,up,train
-0.9713,0.051,0.1328,0.283,0.2198,0.0216,156.9638,83.0239,23.6621,up,train
-0.8926,0.0454,0.4267,0.2818,-3.8459,0.4565,138.8402,43.3892,10.4255,up,train
